상호명,업종중분류명,업종소분류명,표준산업분류명,행정동명,위도,경도,합친데이터,네이버키워드,naver_store_url,store_address,store_score,visitor_review,total_of_people_voted,리뷰 총인원
옥길동커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,범박동,37.4669179977131,126.823517071921,커피점/카페커피전문점/카페/다방비알콜 음료점업,범박동%20옥길동커피,https://m.place.naver.com/restaurant/387395309,경기 부천시 범안로 117,4.16,/건물 안쪽에 있어 창문뷰가 없어 아쉽지만 커피도 맛있고 친절한곳/좋아요/굿/굿/맛있어요~♡♡/굿/좋아요/분위기 좋고 친절하세요 ㅎㅎ/굿/맛있어요 샌드위치 쵝오,/4.16/19개 평점 21명 참여,11
옥길동갈매기,한식,갈비/삼겹살,한식 음식점업,범박동,37.4679798269767,126.822471716806,한식갈비/삼겹살한식 음식점업,범박동%20옥길동갈매기,https://m.place.naver.com/restaurant/1654114240,경기 부천시 양지로171번길 29 1층,,"/갈매기살 가격이 저렴해서 부담 없습니다 맛도 양념이 잘 되어 있어서 괜찮아요, 직원분들도 친절하십니다/갈매기살이맛있어요 그리고맥주를 시원하게 해주니 조아요/괜찮아요/음식의 맛은 있었지만 서비스가 최악이에요. 저희가 시킨 음식이 옆 테이블에 갔다 오는 것까지는 바쁘셔서 그렇겠지~ 라며 기분 나빠하시는 부모님께 이해하라는 식으로 말했어요. 그런데 계산을 할 때 4인분을 시켰는데 5인분이라고 찍혀있고 먹지도 않은 음료수도 찍혀있었어요. 어머니께 얼마 안 나 왔네요~라고 하시더라고요? 4인분 시켰고 다른 고기 추가했다고 말씀드려도 아니라고 이것도 1인분 추가했다고 기분나쁘다는 식으로 갸우뚱거.../신선하고 맛나요! 고기도 냄새안나고 맛있어요!/ㆍ/G/밑반찬이 잘 나오고 가성비가 좋습니다 갈매기 전문이라서 갈매기살이 넘 부드럽고 맛있구 육회도 넘넘 맛있어요 육회가격도 넘 저렴하고 가격대비 맛이 짱짱입니다/깨끗하고 친절하며 맛도 좋아요/맛나요!",,37
커피에반하다,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,범박동,37.468597723533,126.821184599758,커피점/카페커피전문점/카페/다방비알콜 음료점업,범박동%20커피에반하다,https://m.place.naver.com/restaurant/1525191265,경기 부천시 양지로184번길 8-14,4.42,/좋아요/가성비가좋아요/콜드브루는 커반이 진심최고에요! 여기서 먹으면 딴데꺼 맛없어서 못먹어요.ㅋㅋ 커반콜드브루 최고♡/굿/좋아요/친절해요!!!/좋아요/맛있어용/좋아요/좋아요,/4.42/133개 평점 114명 참여,59
원할머니보쌈,한식,족발/보쌈전문,한식 음식점업,범박동,37.4698038772609,126.819255143309,한식족발/보쌈전문한식 음식점업,범박동%20원할머니보쌈,https://m.place.naver.com/restaurant/12928616,경기 부천시 부일로 732,4.42,/보쌈이 맛있어요./👍/ㅎㅎ/굿/좋아여/좋아요/좋아요/여자친구랑 한참 먹고 왔어요~/보통/.,/4.42/207개 평점 192명 참여,94
토프레소,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,범박동,37.4698399931171,126.809385467564,커피점/카페커피전문점/카페/다방비알콜 음료점업,범박동%20토프레소,https://m.place.naver.com/restaurant/1250249781,경기 부천시 양지로184번길 21 1층 토프레소 옥길점,4.74,/커피 맛나네요/이미 옥길동에 꽤 많은 분들이 단골이지요? 아인슈페너만 먹다가 아메리카노랑 카야토스트도 배달시켜 먹어봤는데 역시👍👍👍/제조시간이 오래걸려서 미리 전화드리고 가요~ 네이버 주문에 아인슈페너 L사이즈 주문도 있으면 좋겠습니다. 기분이 다운되는 날 이 곳 아인슈페너 를 먹으면 금새 충전됩니다. ^^/아인슈페너 맛집이라 할 수 있어요. 옥길동 카페에 있는 아인슈페너는 다 먹어봤는데 여기가 제일 맛있네요. 300원 추가하면 디카페인으로 변경도 돼 서 저녁에도 부담없이 즐기기 좋습니다./여기 아인슈페너 커피가 참 맛있어요/좋아요/커피 너무 맛있어요/굿/특별한 커피맛은 아니지만 오며가며 잘 마셨어요/조아요,/4.74/197개 평점 77명 참여,71
테이크파이브,유흥주점,빠/카페/스탠드빠,일반유흥 주점업,범박동,37.4732739104564,126.813061755155,유흥주점빠/카페/스탠드빠일반유흥 주점업,범박동%20테이크파이브,https://m.place.naver.com/restaurant/35769982,경기 부천시 양지로67번길 42,4.62,/커피와 음료들의 맛이 기본적으로 우수하다. 인근에선 가장 높은 수준의 맛. 공간이 넓고 자리도 넉넉하다. 특색있는 테마 인테리어 장식들도 재미있다./분위기조아요/커피도 맛있고 사장님도 친절하셔요~/음료도 맛있지만 계란빵도 추천해요 :)/좋아요/좋아요/좋아요./ㆍ/조아용 자주와요 분위기 조음/분위기 조아용 매번 와용,/4.62/376개 평점 275명 참여,152
Bhc치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,범박동,37.4712023995777,126.809567347043,닭/오리요리후라이드/양념치킨치킨 전문점,범박동%20Bhc치킨,https://m.place.naver.com/restaurant/1416221622,경기 부천시 양지로67번길 34,4.46,/너무 맛있어요^^양도많고 신선해여 감사합니다/늘 핫뿌링클~~매우면서 땡기는맛~~ 시즈닝이 넉넉히 많아 넘 좋아여~^^/매장도 청결하고 맛도 😀/후라이드치킨 너무 맛있어요 치즈볼도 맛있어요^^/맛초킹 맛있어요/굿/좋아요/좋아요/자주 갑니다./굿,/4.46/26개 평점 35명 참여,37
이디아,기타음식업,고속도로휴게소,그외 기타 음식점업,범박동,37.4736904041381,126.812365539063,기타음식업고속도로휴게소그외 기타 음식점업,범박동%20이디아,https://m.place.naver.com/restaurant/33252921,경기 부천시 양지로67번길 26,,/자주 가는곳이에요/자주 이용하고 있어요! 굳굳/친절하세요 ㅋㅋ 글구 좀 넓고 조용해서 좋았어요 ㅋㅋ/좋아요/화장실도 안에 있어서 편해요~/맛있어요 조용하고 넓어요/굿/맛있고 친절해요^^/굿,,114
베스킨라빈스부천범박점,패스트푸드,아이스크림판매,제과점업,범박동,37.475249946229,126.808858725198,패스트푸드아이스크림판매제과점업,범박동%20베스킨라빈스부천범박점,https://m.place.naver.com/restaurant/11783142,경기 부천시 범안로 77,4.42,/초콜릿 무스를 시켰는데 체리? 딸기? 맛이 나왔네용? 다른맛들은 제대로 나왔는데... 너무 늦은시간에 가서 피곤하셨나봐요.. 그래도 맛있어서 모두 만족했어요!!/어피치 맛있어여~~^^/친절하진 않아요/다른매장에 비해 큰 특징은 없습니다. 신메뉴 있어서 먹어봤는데 괜찮네요./굳/맛나고 위생적이고 포장 완전 잘되어서 배달 빠르고 모든 점에 만족합니다./맛있어요/굿/매장은 작지만~여러가지맛 다 있구요 알바생들 ~~열씸이십니다,"/4.42/1,083개 평점 830명 참여",451
박지훈Restaurant,일식/수산물,음식점-일식,일식 음식점업,범박동,37.4705232151822,126.812811325728,일식/수산물음식점-일식일식 음식점업,범박동%20박지훈Restaurant,https://m.place.naver.com/restaurant/37941936,경기 부천시 양지남로23번길 8-12 1층,4.4,"/올해 음식값이 1,000원씩 인상되었다. 음식에 변화를 주고자 노력한 부분이 엿보인다. 미예약 시 오래 기다려야 함을 꼭 기억하세요.^^/일요일 점심시간에 자리는 여유가 있었어요. 음식은 무난한편입니다./자주 가는 집인데 이번엔 포장으로... 그런데 3인분 메밀2,우동1 주문했는데 집에 와보니 우동1이 빠졌네요. 그것땜에 다시 갈수도없고... 먹다만 느낌./맛있게 먹었어요/위생에 좀더 신경써주세요~~/좋아요/자주가는 곳이라 사진을 못찍었는데 가격대비 맛은 짱/좋아요/맛있어요/굿",/4.4/210개 평점 185명 참여,87
국수나무,분식,국수/만두/칼국수,분식 및 김밥 전문점,범박동,37.4712023995777,126.809567347043,분식국수/만두/칼국수분식 및 김밥 전문점,범박동%20국수나무,https://m.place.naver.com/restaurant/33213315,경기 부천시 범안로 117,4.4,/친절하고 맛있어요/굿/./굿/맛나요/가도가도 항상 맛있어요/돈가스가 젤 맛있네영/같은 국수나무 아니에요 이집이 맛있어요/맛있어요/좋아요,/4.4/148개 평점 126명 참여,80
국수나무,분식,국수/만두/칼국수,분식 및 김밥 전문점,소사본동,37.4754451585627,126.79877098426,분식국수/만두/칼국수분식 및 김밥 전문점,소사본동%20국수나무,https://m.place.naver.com/restaurant/1884442386,경기 부천시 은성로67번길 12 소새울kcc스위첸 근린상가시설 2동 1층 202로,4.4,"/맛이 조금 아쉬워요/이곳 국치정식은 언제나 옳아요~👍ㅎㅎ/동네 맛집/양도 많고 맛도 좋고~~~ 우리동네 진정한 맛집이에요~~~👍💕ㅎㅎ/넘 맛있게 잘먹었습니다 겨울철 소바도 맛있고 싸이드돈까스도 입에 살살녹아요^^/굿/돈까스, 떡볶이 맛있어요. 제육볶음은 괜찮지만 살짝 짠 편이에요/친절하니 좋아요",,101
신도시다방,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,소사본동,37.4787254789071,126.793517649691,커피점/카페커피전문점/카페/다방비알콜 음료점업,소사본동%20신도시다방,https://m.place.naver.com/restaurant/1319124517,경기 부천시 소삼로 6,,,,empty
수란두화,중식,중국음식/중국집,중식 음식점업,소사본동,37.4802089482822,126.793199831666,중식중국음식/중국집중식 음식점업,소사본동%20수란두화,https://m.place.naver.com/restaurant/1280069436,경기 부천시 부일로 554-1,,,,empty
하늘분식,분식,라면김밥분식,분식 및 김밥 전문점,소사본동,37.4819467333377,126.79131759505,분식라면김밥분식분식 및 김밥 전문점,소사본동%20하늘분식,https://m.place.naver.com/restaurant/1146315162,경기 부천시 경인로324번길 12,,,,empty
두꺼비식당,한식,한식/백반/한정식,한식 음식점업,소사본동,37.4799923879122,126.793169395713,한식한식/백반/한정식한식 음식점업,소사본동%20두꺼비식당,https://m.place.naver.com/restaurant/1747514524,경기 부천시 호현로 473,,,,empty
골뱅이포차,유흥주점,소주방/포장마차,기타 주점업,소사본동,37.4753153555329,126.794872620992,유흥주점소주방/포장마차기타 주점업,소사본동%20골뱅이포차,https://m.place.naver.com/restaurant/1455481695,경기 부천시 경인로536번길 34,4.33,/밑반찬 깔끔하고 친절해요/낮시간에 고등어구이 알탕 먹었어요. 고등어구이 맛있어요/음식이 깔끔하고 다 맛있어요/다 맛있어요/아침 일찍 간단하게 반주 하기 조아요/친절하세요/백반은 좀 약해요/음식이 다 정갈하고 맛있어요 사장님도 친절하세요/좋아요,/4.33/32개 평점 39명 참여,22
한솥,분식,라면김밥분식,분식 및 김밥 전문점,소사본동,37.4813116161099,126.792650689737,분식라면김밥분식분식 및 김밥 전문점,소사본동%20한솥,https://m.place.naver.com/restaurant/13376437,경기 부천시 호현로489번길 6,4.56,/역시한솥/요즘 코로나 땜에 매장내 취식이 안되는것 같더라구요 전 항상 포장해서 괜찮았어요~/사장님 친절을 베풀어 주셔서 감사합니다. 추운 날 한 끼 식사 잘 했습니다./좋아요/사장님들이 마스크를 잘 안 쓰시네요/좋아요/맛있어요 양도 많고!/좋아요/사장님 너무 친절하시구 맛있어요!/한솥 돈까스도련님은 사랑입니다,/4.56/183개 평점 123명 참여,53
바지락칼국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,소사본동,37.4726069108803,126.794350850421,분식국수/만두/칼국수분식 및 김밥 전문점,소사본동%20바지락칼국수,https://m.place.naver.com/restaurant/37779128,경기 부천시 은성로 84,4.04,/평균은 합니다/청렴해요/맜있어요/칼국수 잘 먹었습니다/맛있어요/맛있어여/좋네요/굿,/4.04/35개 평점 34명 참여,8
복어대감,한식,한식/백반/한정식,한식 음식점업,소사본동,37.4824450834381,126.796001846068,한식한식/백반/한정식한식 음식점업,소사본동%20복어대감,https://m.place.naver.com/restaurant/19392236,경기 부천시 소사로 214,4.23,"/친절하시고 적당히 먹을만큼 메뉴를 권해주셔서 좋았습니다 맛도 물론 좋았구요^^/너무 맛있어요!! 회 많이 먹고싶어서 활어사시미로 시켰는데 회는 당연하게 맛있고 튀김이나 무침, 지리탕도👍 다음에 또 가고싶어요~/맛있어요!! 반찬이 맛있고 무침이 새콤하니 넘 좋네요/음식도깔끔하고 맛있어요~~^^/좋아요/맛있고 사장님이 친절해요~/활참복지리 먹엇는데 국물도 시원하고 정말맛있엇어요처음 먹어보는건데 거리낌없이 맛있어서 잘 먹엇어요 다음에 또 이용할게요 잘 먹었습니다 🤍/맛 전문/5~6년은 된 단골입니다. 환절기되면 감기를 달고살아서 꼭 잊지않고 복어매운탕을 찾게되는데요. 복어매운탕 먹고나면 감기가 뚝 떨어지거든요. 맛도 좋거니와 나오는 반찬들이 집밥처럼 맛있어요. 사장님이 인심이 좋으셔서 양도 푸짐하게 주셔서 저희 식구 모두 가족 모임도 자주 이곳에서 할 정도로 맛집입니다. 코로나시대에 면역력이 중요한데 오늘도 복어매운탕 잘 먹고 갑니다. 또 방문할께요~^^/어버이날 부모님과 식사하려고 방문했습니다. 활참복코스 주문하였고 복어껍질무침, 복어묵, 복어불고기, 복어회, 복지리 등 다양하게 먹었습니다. 음 식 하나하나에 정성이 느껴지고 맛있네요. 특히 사장님이 너무 친절하십니다~^^",/4.23/39개 평점 41명 참여,29
아싸비어소사,유흥주점,호프/맥주,기타 주점업,소사본동,37.4753163143255,126.79761987258,유흥주점호프/맥주기타 주점업,소사본동%20아싸비어소사,https://m.place.naver.com/restaurant/1311589639,경기 부천시 은성로 61-1 1층,4.55,/굿/좋어요/좋아요/굿/좋아요/./굿/아이스크림 가격이 착해여/깔끔하고 친절해요/좋아여,/4.55/43개 평점 43명 참여,47
세종구내매점,한식,한식/백반/한정식,한식 음식점업,소사본동,37.480512350953,126.791148492694,한식한식/백반/한정식한식 음식점업,소사본동%20세종구내매점,https://m.place.naver.com/restaurant/1001016921,경기 부천시 호현로489번길 28 세종병원구내 매점,,/굿/괜찮아요/굿/친절해요/좋아요/친절해요/좋아요/굿,,8
남해아구찜,일식/수산물,아구전문,한식 음식점업,소사본동,37.4806674454544,126.795747710549,일식/수산물아구전문한식 음식점업,소사본동%20남해아구찜,https://m.place.naver.com/restaurant/1489565187,경기 부천시 소사로 220,,/음식이 너무 짜요./싸고 맛있어요,,2
산새공원카페,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,소사본동,37.4752824398944,126.790769210731,커피점/카페커피전문점/카페/다방비알콜 음료점업,소사본동%20산새공원카페,https://m.place.naver.com/restaurant/1597068937,경기 부천시 은성로 1,,/저렴하며 커피 맛나요/맛있어요,,2
대보포차,유흥주점,호프/맥주,기타 주점업,소사본동,37.478541011953,126.794866042609,유흥주점호프/맥주기타 주점업,소사본동%20대보포차,https://m.place.naver.com/restaurant/19441954,경기 부천시 부일로445번길 20,,,,2
호원냉면,한식,냉면집,한식 음식점업,소사본동,37.4776799597498,126.795252968427,한식냉면집한식 음식점업,소사본동%20호원냉면,https://m.place.naver.com/restaurant/37700640,경기 부천시 소사로 217,4.38,"/환장하게 맛있음😍 살얼음 동동 시원하니 냉면 맛 제대로 느낄 수 있어요. 냉면이 원래 이렇게 맛있는 음식이었나요,,돈까스도 촉촉 바삭이 공존하는 경양식의 정석이네요. 현주민들로부터 꾸준히 인기가 많은 이유를 알겠어요! 너무 맛있게 잘 먹고 가요👏/가격도 착하고 양도 많아 남겼네요.. 번창하세여/돈까스 냉면 가성비 좋고 맛있어요^^/직원들도 넘맛나게 먹었습니다 ^^ 레알 소사 맛집이셔요/가게는 손님이 많아 복작거리지만 모두 친절하시고 냉면이 시원하고 맛있습니다./냉면 짱맛 여긴 돈까스도 맛있어요!/500원 인상해도 맛은 그대로,,, 소사역 소확행/넘맛나게 잘먹었습니다 ^^/가격은 많이 올랐지만 냉면처돌이는 맛있어서 자주 가요..../돈까스맛있어요","/4.38/1,010개 평점 821명 참여",472
코리안바베큐,닭/오리요리,후라이드/양념치킨,치킨 전문점,소사본동,37.4800682466365,126.795305073784,닭/오리요리후라이드/양념치킨치킨 전문점,소사본동%20코리안바베큐,https://m.place.naver.com/restaurant/31609052,경기 부천시 소사로 243,4.32,/한식바비큐가 젤 맛있어요/😀/많이파세요/좋아요/ㅒ/그럭저럭 괜춘 괜춘/맛있어요/./서울 지점보다 가격이 더 싸요~ 완전 맛있어요~^^/좋아요,/4.32/51개 평점 53명 참여,13
투썸플레이스부천MJ컨벤션점,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,소사본동,37.4817853797173,126.798465965003,커피점/카페커피전문점/카페/다방비알콜 음료점업,소사본동%20투썸플레이스부천MJ컨벤션점,https://m.place.naver.com/restaurant/1587830942,경기 부천시 경인로 386,4.33,/가까워서 좋아요/넓어서 좋아요/매장 크고 넓어서 좋네요/같이먹은사람이맛있다고하네요/투썸이야 머 ㅎㅎ/굿/굿/굿/친절하고 좋습니다,/4.33/532개 평점 487명 참여,197
맛골김밥,분식,라면김밥분식,분식 및 김밥 전문점,소사본동,37.4707188216644,126.795636026101,분식라면김밥분식분식 및 김밥 전문점,소사본동%20맛골김밥,https://m.place.naver.com/restaurant/36901147,경기 부천시 소사로 141 1층,4.49,/주인 바뀌신 후 가게도 청결해지고 무엇보다 양도 많고 음식이 다~ 맛있어요.^^ 셀프 반찬이며 국이며 계속 먹을 수 있어서 가성비 최고입니다. 앞으로도 부담없이 자주 찾아갈꺼 같아요./일하기전 주문했는데 ㅜㅜ김밥이 다 터지고 가격대비 김밥양이 다른곳에 비해 너무 작아요ㅜㅜ/별루/굿/굿/굿/식사하러 와여/혼자 점심시간 피해서 갔는데요 점심 장사방해될까봐요 저 혼자 식사중인데 단체손님이 오더라구요 여자 직원분이 저보고 자리를 바꾸라네요? 테이 블 크기와 의자수도 같은데요 ㅎㅎ 굉장히 불쾌한 말투로말하더군요 단체손님들한테는 똑같은 자리 못앉아서 어떡하냐며 ㅎㅎ친절하게 말하더라구 요 저는 손님 아닌가요? 일부러 점심시간 피해서 갔는데 눈치보여서 코로먹었는지 입으로 먹었는지도 모르게 빨리 먹고 나왔어요 오늘 처음가봤.../김밤싸는데 시간이 넘 느려서 기다리는데 짜증나요/김밥짱.이에욤,/4.49/59개 평점 63명 참여,32
