상호명,업종중분류명,업종소분류명,표준산업분류명,행정동명,위도,경도,네이버키워드,naver_store_url
오븐에빠진닭별내신도시점,닭/오리요리,후라이드/양념치킨,치킨 전문점,별내동,37.6458850785005,127.125667533698,별내동%20오븐에빠진닭별내신도시점,https://m.place.naver.com/restaurant/37899153
별내낙지,한식,한식/백반/한정식,한식 음식점업,별내동,37.6521031055279,127.130660348185,별내동%20별내낙지,https://m.place.naver.com/restaurant/1124700912
소문난구이곱창별내점,한식,곱창/양구이전문,한식 음식점업,별내동,37.6658772009516,127.115741835425,별내동%20소문난구이곱창별내점,https://m.place.naver.com/restaurant/1971098029
장위동유성집,한식,기타고기요리,한식 음식점업,별내동,37.6721368637369,127.133612030118,별내동%20장위동유성집,https://m.place.naver.com/restaurant/1758265370
풍미연설렁탕,한식,설렁탕집,한식 음식점업,별내동,37.647782422396,127.123934155409,별내동%20풍미연설렁탕,https://m.place.naver.com/restaurant/34582570
생활맥주,유흥주점,호프/맥주,기타 주점업,별내동,37.6516546589752,127.113983961959,별내동%20생활맥주,https://m.place.naver.com/restaurant/1494333625
멤버,유흥주점,호프/맥주,기타 주점업,별내동,37.6456889660586,127.125953125353,별내동%20멤버,https://m.place.naver.com/restaurant/37336975
배스킨라빈스31별내신안점,패스트푸드,아이스크림판매,제과점업,별내동,37.6502659735369,127.11264057241,별내동%20배스킨라빈스31별내신안점,https://m.place.naver.com/restaurant/36435529
구이랑,한식,한식/백반/한정식,한식 음식점업,별내동,37.6585456694158,127.125802422631,별내동%20구이랑,https://m.place.naver.com/restaurant/38642855
우리동네아이스크림,패스트푸드,아이스크림판매,제과점업,별내동,37.6648098037499,127.117590705703,별내동%20우리동네아이스크림,https://m.place.naver.com/restaurant/1155329234
이디야커피별내동부점,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.659324908973,127.127606691536,별내동%20이디야커피별내동부점,https://m.place.naver.com/restaurant/35394952
시골풍경,한식,쌈밥전문,한식 음식점업,별내동,37.6866765567044,127.106640024329,별내동%20시골풍경,https://m.place.naver.com/restaurant/271670103
춘천명동닭갈비,닭/오리요리,닭갈비전문,한식 음식점업,별내동,37.6522243076915,127.115450444692,별내동%20춘천명동닭갈비,https://m.place.naver.com/restaurant/37224916
돌배기집,한식,갈비/삼겹살,한식 음식점업,별내동,37.6466790420353,127.123380522149,별내동%20돌배기집,https://m.place.naver.com/restaurant/1935713402
카페마노핀별내카페거리점,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6593451069694,127.127901133767,별내동%20카페마노핀별내카페거리점,https://m.place.naver.com/restaurant/36883038
옛집해장국,한식,해장국/감자탕,한식 음식점업,별내동,37.6520630424983,127.104822312405,별내동%20옛집해장국,https://m.place.naver.com/restaurant/18205469
배스킨라빈스31,패스트푸드,아이스크림판매,제과점업,별내동,37.6666818421037,127.117307840224,별내동%20배스킨라빈스31,https://m.place.naver.com/restaurant/37227045
하이,커피점/카페,사주카페,비알콜 음료점업,별내동,37.6688022179815,127.11289599733,별내동%20하이,https://m.place.naver.com/restaurant/35554331
족발야시장,한식,족발/보쌈전문,한식 음식점업,별내동,37.6478734439794,127.124057738765,별내동%20족발야시장,https://m.place.naver.com/restaurant/1875064662
초례청떡,분식,떡볶이전문,분식 및 김밥 전문점,별내동,37.6478738662973,127.122901865268,별내동%20초례청떡,https://m.place.naver.com/restaurant/35993005
베스트,분식,라면김밥분식,분식 및 김밥 전문점,별내동,37.644354593505,127.110172642358,별내동%20베스트,https://m.place.naver.com/restaurant/36552786
야끼니꾸,한식,기타고기요리,한식 음식점업,별내동,37.6590945137452,127.128130740173,별내동%20야끼니꾸,https://m.place.naver.com/restaurant/1461445803
산들제빵소,제과제빵떡케익,제과점,제과점업,별내동,37.6510649428104,127.101536531953,별내동%20산들제빵소,https://m.place.naver.com/restaurant/1516278123
이씨수원왕갈비,한식,갈비/삼겹살,한식 음식점업,별내동,37.6507992428675,127.112860876855,별내동%20이씨수원왕갈비,https://m.place.naver.com/restaurant/1464655469
여전히달달해,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6519627715648,127.114218287063,별내동%20여전히달달해,https://m.place.naver.com/restaurant/1103090025
올라스터디카페별내,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6665204333356,127.117411765638,별내동%20올라스터디카페별내,https://m.place.naver.com/restaurant/1341277415
원할머니,한식,족발/보쌈전문,한식 음식점업,별내동,37.6465758588761,127.117999108448,별내동%20원할머니,https://m.place.naver.com/restaurant/1322969108
카페3,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6456889660586,127.125953125353,별내동%20카페3,https://m.place.naver.com/restaurant/1957757602
포호아,별식/퓨전요리,동남아음식전문점,기타 외국식 음식점업,별내동,37.6581385306956,127.126793220278,별내동%20포호아,https://m.place.naver.com/restaurant/36105144
이구동성,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6684161832174,127.110690236309,별내동%20이구동성,https://m.place.naver.com/restaurant/1989667380
통큰장어,일식/수산물,민물장어전문,한식 음식점업,별내동,37.6492031112093,127.110296113185,별내동%20통큰장어,https://m.place.naver.com/restaurant/1253154875
운길산고창장어,일식/수산물,민물장어전문,한식 음식점업,별내동,37.6525229595572,127.104873455137,별내동%20운길산고창장어,https://m.place.naver.com/restaurant/1714020131
처갓집양념치킨,유흥주점,호프/맥주,기타 주점업,별내동,37.6477548035615,127.122642628828,별내동%20처갓집양념치킨,https://m.place.naver.com/restaurant/1624529383
짜순이,중식,중국음식/중국집,중식 음식점업,별내동,37.6520118697561,127.112359146741,별내동%20짜순이,https://m.place.naver.com/restaurant/1079610479
본도시락,패스트푸드,도시락전문점,한식 음식점업,별내동,37.6504459288871,127.113805671227,별내동%20본도시락,https://m.place.naver.com/restaurant/1504878194
카페포레,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6827961275995,127.101108592854,별내동%20카페포레,https://m.place.naver.com/restaurant/1825383475
카페인중독,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6568021730278,127.128848884072,별내동%20카페인중독,https://m.place.naver.com/restaurant/1677505803
OMG,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6468431511673,127.123639226804,별내동%20OMG,https://m.place.naver.com/restaurant/38255422
배스킨라빈스,패스트푸드,아이스크림판매,제과점업,별내동,37.6478738662973,127.122901865268,별내동%20배스킨라빈스,https://m.place.naver.com/restaurant/37227045
국수나무,분식,국수/만두/칼국수,분식 및 김밥 전문점,별내동,37.6669955649374,127.117088760815,별내동%20국수나무,https://m.place.naver.com/restaurant/1710041713
카페소유,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6884363290224,127.107004414272,별내동%20카페소유,https://m.place.naver.com/restaurant/1801892859
카츠로,양식,돈가스전문점,서양식 음식점업,별내동,37.6508730235317,127.11308664902,별내동%20카츠로,https://m.place.naver.com/restaurant/1893690458
북촌순두부보쌈별내점,한식,순두부전문,한식 음식점업,별내동,37.6479884651559,127.123773086359,별내동%20북촌순두부보쌈별내점,https://m.place.naver.com/restaurant/36556003
교촌치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,별내동,37.6528220838071,127.114661391486,별내동%20교촌치킨,https://m.place.naver.com/restaurant/31764860
백남옥달인손만두,분식,국수/만두/칼국수,분식 및 김밥 전문점,별내동,37.6497664642496,127.113315122839,별내동%20백남옥달인손만두,https://m.place.naver.com/restaurant/1864071497
별난참숯갈비,한식,기타고기요리,한식 음식점업,별내동,37.6490745839994,127.109980344376,별내동%20별난참숯갈비,https://m.place.naver.com/restaurant/1990409881
쮸쮸,패스트푸드,아이스크림판매,제과점업,별내동,37.660045953124,127.120355894992,별내동%20쮸쮸,https://m.place.naver.com/restaurant/1291405463
신스쭈꾸미,한식,한식/백반/한정식,한식 음식점업,별내동,37.6663321653752,127.1175386783,별내동%20신스쭈꾸미,https://m.place.naver.com/restaurant/1258826331
쮸쮸,패스트푸드,아이스크림판매,제과점업,별내동,37.6573520205526,127.116760964989,별내동%20쮸쮸,https://m.place.naver.com/restaurant/1291405463
전주콩나물국밥,한식,해장국/감자탕,한식 음식점업,별내동,37.6474980686168,127.124470098822,별내동%20전주콩나물국밥,https://m.place.naver.com/restaurant/849335920
롤링핀,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6575627144309,127.128125986018,별내동%20롤링핀,https://m.place.naver.com/restaurant/1681218056
홍익돈가스,양식,돈가스전문점,서양식 음식점업,별내동,37.6584143297539,127.12997474589,별내동%20홍익돈가스,https://m.place.naver.com/restaurant/36250135
죠스아이스크림할인점,분식,떡볶이전문,분식 및 김밥 전문점,별내동,37.6489074787293,127.117722227068,별내동%20죠스아이스크림할인점,https://m.place.naver.com/restaurant/1704006827
바르다김선생,분식,라면김밥분식,분식 및 김밥 전문점,별내동,37.6479764250471,127.123365273643,별내동%20바르다김선생,https://m.place.naver.com/restaurant/36174544
계동다방,유흥주점,호프/맥주,기타 주점업,별내동,37.6586592045008,127.127750485454,별내동%20계동다방,https://m.place.naver.com/restaurant/1516106787
원조대구막창,한식,곱창/양구이전문,한식 음식점업,별내동,37.6454385434525,127.126205356664,별내동%20원조대구막창,https://m.place.naver.com/restaurant/1601502751
하우스터디별내스터디까페,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6578928621633,127.125254732092,별내동%20하우스터디별내스터디까페,https://m.place.naver.com/restaurant/1549524962
별주부전,한식,한식/백반/한정식,한식 음식점업,별내동,37.6672509709144,127.117505129737,별내동%20별주부전,https://m.place.naver.com/restaurant/1317219636
피자헛,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",별내동,37.6473707567157,127.124312945724,별내동%20피자헛,https://m.place.naver.com/restaurant/33659952
커피에이치,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6459121073364,127.125667216868,별내동%20커피에이치,https://m.place.naver.com/restaurant/1057858870
전주명가24시콩나물국밥,한식,한식/백반/한정식,한식 음식점업,별내동,37.6458850785005,127.125667533698,별내동%20전주명가24시콩나물국밥,https://m.place.naver.com/restaurant/849335920
개성손만두요리전문점,한식,한식/백반/한정식,한식 음식점업,별내동,37.6578928621633,127.125254732092,별내동%20개성손만두요리전문점,https://m.place.naver.com/restaurant/1714804098
사케&라면,분식,라면김밥분식,분식 및 김밥 전문점,별내동,37.6458850785005,127.125667533698,별내동%20사케&라면,https://m.place.naver.com/restaurant/615589938
약초마을,한식,한식/백반/한정식,한식 음식점업,별내동,37.691126648142,127.106507270492,별내동%20약초마을,https://m.place.naver.com/restaurant/38231755
929숯불닭갈비별내점,닭/오리요리,닭갈비전문,한식 음식점업,별내동,37.6512785125172,127.111891908496,별내동%20929숯불닭갈비별내점,https://m.place.naver.com/restaurant/37534642
수유리우동집,분식,우동전문점,분식 및 김밥 전문점,별내동,37.6666818421037,127.117307840224,별내동%20수유리우동집,https://m.place.naver.com/restaurant/37691025
오형제손짜장마을,중식,중국음식/중국집,중식 음식점업,별내동,37.6701128497223,127.118253385342,별내동%20오형제손짜장마을,https://m.place.naver.com/restaurant/33579463
참치현,일식/수산물,횟집,한식 음식점업,별내동,37.6506525532441,127.113723888701,별내동%20참치현,https://m.place.naver.com/restaurant/31305644
동궁찜닭,닭/오리요리,찜닭전문점,한식 음식점업,별내동,37.6528220838071,127.114661391486,별내동%20동궁찜닭,https://m.place.naver.com/restaurant/1609190038
맘스터치,유흥주점,호프/맥주,기타 주점업,별내동,37.6658662962619,127.117895572007,별내동%20맘스터치,https://m.place.naver.com/restaurant/33030820
