상호명,업종중분류명,업종소분류명,표준산업분류명,행정동명,위도,경도
리얼문어타코홀릭,한식,한식/백반/한정식,한식 음식점업,별내동,37.65298085344,127.114206193948
푸주한,한식,한식/백반/한정식,한식 음식점업,별내동,37.6661797659431,127.117642496058
바다향기,일식/수산물,음식점-일식,일식 음식점업,별내동,37.658339968654,127.128445572263
미감돈까스,양식,돈가스전문점,서양식 음식점업,별내동,37.6594079560979,127.129090447755
참치집,일식/수산물,참치전문점,일식 음식점업,별내동,37.6560814884429,127.128868637594
패밀리포차,유흥주점,소주방/포장마차,기타 주점업,별내동,37.6495867143891,127.107401802169
황해칼국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,별내동,37.6466590018002,127.123108793048
양명식당,한식,한식/백반/한정식,한식 음식점업,별내동,37.6433588873076,127.110762418609
110커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6479764250471,127.123365273643
빽다방,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6661797659431,127.117642496058
시집온닭갈비,닭/오리요리,닭갈비전문,한식 음식점업,별내동,37.6507371131453,127.112986273118
설빙,기타음식업,고속도로휴게소,그외 기타 음식점업,별내동,37.658555789091,127.124736939029
쭌오뎅포차,유흥주점,소주방/포장마차,기타 주점업,별내동,37.6507304162812,127.114493571416
페보릿,한식,한식/백반/한정식,한식 음식점업,별내동,37.6653105318006,127.114671762595
두레통닭,유흥주점,호프/맥주,기타 주점업,별내동,37.6496416927404,127.113497923152
땅스부대찌개,한식,부대찌개/섞어찌개,한식 음식점업,별내동,37.6501546112849,127.120631229409
빵공장띠에리,제과제빵떡케익,제과점,제과점업,별내동,37.6503691688717,127.113183300483
스시룡,일식/수산물,음식점-초밥전문,일식 음식점업,별내동,37.6463611794907,127.123044303495
바이더치킨&피자,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",별내동,37.652591915755,127.115208096366
베이커리그릇,제과제빵떡케익,제과점,제과점업,별내동,37.6463150048376,127.109661988194
명랑시대쌀핫도그,패스트푸드,핫도그,"피자, 햄버거, 샌드위치 및 유사 음식점업",별내동,37.6443913154608,127.11026285634
하얀집,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6512785125172,127.111891908496
경성술집,유흥주점,호프/맥주,기타 주점업,별내동,37.6461621927205,127.125369658936
국수나무,분식,국수/만두/칼국수,분식 및 김밥 전문점,별내동,37.646875127918,127.125519945422
동명카츠,양식,정통양식/경양식,서양식 음식점업,별내동,37.6501546112849,127.120631229409
우리동네아이스크림할인점,패스트푸드,아이스크림판매,제과점업,별내동,37.6494789762141,127.120650528144
남해생아구,일식/수산물,아구전문,한식 음식점업,별내동,37.6466472965222,127.122746311217
365족발,한식,족발/보쌈전문,한식 음식점업,별내동,37.6503571098441,127.11397671287
도그라운지,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6443559166645,127.111543738078
BBQ치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,별내동,37.6533371290745,127.112456700339
별내회포차,유흥주점,소주방/포장마차,기타 주점업,별내동,37.6430308891028,127.121100476588
레인디어커피컴파니,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6520092260168,127.11200786562
카페,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6476547709162,127.122519153419
19티,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6472825171578,127.12335076555
삼미집,한식,곱창/양구이전문,한식 음식점업,별내동,37.6666628164841,127.115970547835
네오피자,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",별내동,37.6524680734851,127.114314279615
아이디커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6467078198747,127.121193133721
인생술집,한식,한식/백반/한정식,한식 음식점업,별내동,37.6506525532441,127.113723888701
용범이네인계동껍데기,한식,기타고기요리,한식 음식점업,별내동,37.6461621927205,127.125369658936
피자비토랩별내,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",별내동,37.6517596342003,127.114764666069
스미스식당엠엔에이치,한식,한식/백반/한정식,한식 음식점업,별내동,37.6701128497223,127.118253385342
유한가든,한식,한식/백반/한정식,한식 음식점업,별내동,37.6497272367005,127.109303949135
한솥,패스트푸드,도시락전문점,한식 음식점업,별내동,37.6454385434525,127.126205356664
숨케이크,한식,한식/백반/한정식,한식 음식점업,별내동,37.658339968654,127.128445572263
카페,한식,한식/백반/한정식,한식 음식점업,별내동,37.6565441116382,127.125633223467
속초감자옹심이,한식,한식/백반/한정식,한식 음식점업,별내동,37.649463929126,127.106655341677
더달콤베이킹스튜디오,제과제빵떡케익,제과점,제과점업,별내동,37.6653175844963,127.114410980965
곱분이곱창,한식,곱창/양구이전문,한식 음식점업,별내동,37.6502659735369,127.11264057241
더큰도시락삼육대점,패스트푸드,도시락전문점,한식 음식점업,별내동,37.6441032653405,127.110300286507
크리스탈라운지,양식,정통양식/경양식,서양식 음식점업,별내동,37.6575170363229,127.126823166133
83LAB,유흥주점,빠/카페/스탠드빠,일반유흥 주점업,별내동,37.6499344944398,127.120112536507
노아스로스팅,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.65819654956,127.115232256843
블링크,한식,한식/백반/한정식,한식 음식점업,별내동,37.6566200558182,127.128590344201
딜리버리킹,양식,정통양식/경양식,서양식 음식점업,별내동,37.6490630093048,127.109640516069
샤오린,중식,중국음식/중국집,중식 음식점업,별내동,37.6671926722162,127.116939071178
별내SDA삼육어학원집단급식소,기타음식업,구내식당/자급식음식점,기관구내식당업,별내동,37.6437638059424,127.1106896032
맘스터치삼육대점,패스트푸드,패스트푸드,그외 기타 음식점업,별내동,37.6445107467703,127.110567382909
응급실국물떡볶이,분식,떡볶이전문,분식 및 김밥 전문점,별내동,37.6523796790801,127.114541983914
파파존스,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",별내동,37.6499169823335,127.120180737231
함경면옥,한식,냉면집,한식 음식점업,별내동,37.6565441116382,127.125633223467
뽕부자,중식,중국음식/중국집,중식 음식점업,별내동,37.6514382103611,127.111561361924
동경규동,일식/수산물,음식점-일식,일식 음식점업,별내동,37.6575612717568,127.125496626343
원조보배곱창별내직영점,한식,곱창/양구이전문,한식 음식점업,별내동,37.6508844180834,127.113403823341
옛날막창,한식,곱창/양구이전문,한식 음식점업,별내동,37.6672509709144,127.117505129737
베러댄와플별내점,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6660319662365,127.117156849314
라비다커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6441531345572,127.109744449747
짬뽕세끼,중식,중국음식/중국집,중식 음식점업,별내동,37.6514005182458,127.113737664791
보나리베,한식,한식/백반/한정식,한식 음식점업,별내동,37.6470144435307,127.106831995477
피자애,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",별내동,37.6661797659431,127.117642496058
옛날떡볶이,분식,떡볶이전문,분식 및 김밥 전문점,별내동,37.6476233663085,127.123142783214
올스타피자별내,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",별내동,37.6512160688445,127.113173229591
차화,커피점/카페,전통찻집/인삼찻집,비알콜 음료점업,별내동,37.651361937211,127.114599398415
삼문식당,한식,한식/백반/한정식,한식 음식점업,별내동,37.6658662962619,127.117895572007
엘리야리코,한식,한식/백반/한정식,한식 음식점업,별내동,37.6514682658632,127.114360151749
구노포차,유흥주점,소주방/포장마차,기타 주점업,별내동,37.6458850785005,127.125667533698
마리웨일마카롱,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6669955649374,127.117088760815
손맛칼국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,별내동,37.6576018512491,127.128544868853
착한횟집,일식/수산물,횟집,한식 음식점업,별내동,37.6672509709144,127.117505129737
카페,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6661797659431,127.117642496058
생생돈까스남양주별내점,양식,돈가스전문점,서양식 음식점업,별내동,37.6464286156514,127.124845270837
헬로우아이엠,양식,정통양식/경양식,서양식 음식점업,별내동,37.6735844156877,127.13196282124
미사리밀빛초계국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,별내동,37.6511114759246,127.111247943664
한송칼국수,한식,한식/백반/한정식,한식 음식점업,별내동,37.6560065218617,127.13092083814
카페,한식,한식/백반/한정식,한식 음식점업,별내동,37.6536766189433,127.113268629718
브런치카페그린,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6592343446737,127.126327034806
요거프레소,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6501917877919,127.113559378585
메가엠지씨커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6499180938157,127.113109337829
오가다,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6667378685573,127.115164879298
콰스타커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6669955649374,127.117088760815
꼬꼬스토리,한식,한식/백반/한정식,한식 음식점업,별내동,37.6499180938157,127.113109337829
스쿠로,한식,한식/백반/한정식,한식 음식점업,별내동,37.6571118155703,127.124425220289
삼겹식당,한식,갈비/삼겹살,한식 음식점업,별내동,37.6665255491515,127.115688804078
연어돈까스,양식,돈가스전문점,서양식 음식점업,별내동,37.6512195697529,127.114839072158
나,중식,중국음식/중국집,중식 음식점업,별내동,37.6439783274097,127.110460416852
올드뮤직/커반뮤직,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6665204333356,127.117411765638
스타벅스,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6503994974774,127.1124236677
부보부보커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6509598811395,127.112654980845
늑적,한식,한식/백반/한정식,한식 음식점업,별내동,37.6464925003373,127.126170346094
노랑통닭별내점,닭/오리요리,후라이드/양념치킨,치킨 전문점,별내동,37.6658681913944,127.115741942311
지코바치킨,유흥주점,호프/맥주,기타 주점업,별내동,37.6487273348239,127.122563195378
뮤즈,한식,한식/백반/한정식,한식 음식점업,별내동,37.6458850785005,127.125667533698
바리스타하우스,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6666147026926,127.116764560686
김가네,분식,라면김밥분식,분식 및 김밥 전문점,별내동,37.6666818421037,127.117307840224
명태명가,한식,한식/백반/한정식,한식 음식점업,별내동,37.6482044431623,127.123736552709
바느통,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,별내동,37.6661369414589,127.116736217721
자담치킨별내,유흥주점,호프/맥주,기타 주점업,별내동,37.6515217128109,127.113078934203
